AtNum,OxSt,Group,Rsd(0),DCount,RMin,RMax,RAverage,NRMin,NRMax
55,1,E01(Li),2.9998288,9,3.04373,3.40757,3.17882,1.014634568,1.13592149
29,2,E11(Cu),1.418656375,5,1.91002,2.33631,2.02004,1.346358451,1.646847003
12,2,E02(Be),1.768518556,6,1.99544,2.19727,2.08596,1.128311599,1.242435367
12,2,E02(Be),1.768518556,6,1.99879,2.14714,2.07283,1.13020584,1.214089608
30,2,E12(Zn),1.533859586,4,1.8992,1.96385,1.92827,1.238183741,1.280332318
11,1,E01(Li),2.084456,6,2.29173,2.58202,2.42874,1.099437935,1.238702088
11,1,E01(Li),2.084456,6,2.28504,2.74357,2.418,1.096228464,1.316204324
11,1,E01(Li),2.084456,6,2.32066,2.74982,2.42745,1.113316856,1.319202708
11,1,E01(Li),2.084456,7,2.39166,2.52098,2.43925,1.147378501,1.209418668
56,2,E02(Be),2.473489875,10,2.65782,3.41698,2.89947,1.074522288,1.381440868
63,3,E16(Ln),2.258751857,9,2.34221,2.68833,2.44897,1.036948788,1.190183858
65,3,E16(Ln),1.9714,9,2.31196,2.71446,2.4352,1.17275033,1.376919955
57,3,E16(Ln),2.072325611,9,2.48782,2.76849,2.57432,1.200496672,1.335933883
63,3,E16(Ln),2.258751857,9,2.35413,2.72422,2.46494,1.042226038,1.206073164
65,3,E16(Ln),1.9714,9,2.32714,2.76584,2.45022,1.180450441,1.402982652
57,3,E16(Ln),2.072325611,9,2.46759,2.8091,2.57136,1.190734693,1.355530224
57,3,E16(Ln),2.072325611,9,2.45094,2.79265,2.55727,1.182700241,1.347592282
28,2,E10(Ni),1.382822278,6,2.0098,2.06653,2.03226,1.453404412,1.494429207
47,1,E11(Cu),1.60216663,4,2.21133,2.58343,2.37583,1.380212245,1.612460247
29,2,E11(Cu),1.418656375,5,1.91119,2.24428,1.99242,1.347183175,1.581975762
47,1,E11(Cu),1.60216663,5,2.20906,2.7712,2.45952,1.378795413,1.729657795
47,1,E11(Cu),1.60216663,4,2.21267,2.46347,2.36134,1.381048612,1.537586637
28,2,E10(Ni),1.382822278,6,2.01068,2.08754,2.03765,1.454040792,1.509622772
47,1,E11(Cu),1.60216663,4,2.21787,2.52558,2.36947,1.384294217,1.576352892
48,2,E12(Zn),1.7269335,7,2.23902,2.61062,2.37091,1.296529368,1.511708471
48,2,E12(Zn),1.7269335,8,2.26855,2.62499,2.45074,1.313629042,1.520029578
48,2,E12(Zn),1.7269335,7,2.23322,2.76062,2.41338,1.293170814,1.598567634
56,2,E02(Be),2.473489875,9,2.6746,3.04893,2.81946,1.081306225,1.232643008
19,1,E01(Li),2.5925384,5,2.65075,2.74075,2.70877,1.022453515,1.057168526
55,1,E01(Li),2.9998288,9,2.97172,4.02242,3.25475,0.990629865,1.340883186
55,1,E01(Li),2.9998288,9,3.08529,3.88744,3.28977,1.028488692,1.295887285
92,6,E17(An),1.723427388,8,1.74788,2.4959,2.28309,1.014188362,1.448218833
92,6,E17(An),1.723427388,8,1.75969,2.48584,2.28703,1.021040986,1.442381627
92,6,E17(An),1.723427388,8,1.76269,2.49422,2.29336,1.022781704,1.447244031
24,3,E06(Cr),1.431257333,6,1.95243,1.99184,1.96898,1.364136242,1.391671472
37,1,E01(Li),2.7815355,9,2.87898,3.33714,3.06646,1.035032629,1.199747406
57,3,E16(Ln),2.072325611,8,2.43648,2.58109,2.50687,1.175722573,1.245504078
38,2,E02(Be),2.382765154,9,2.57637,2.84522,2.69195,1.081252173,1.194083267
63,3,E16(Ln),2.258751857,9,2.41519,2.53354,2.45642,1.069258667,1.121654861
63,3,E16(Ln),2.258751857,9,2.33278,2.478,2.43592,1.032773916,1.09706606
38,2,E02(Be),2.382765154,9,2.56783,2.84962,2.68853,1.077668102,1.195929861
64,3,E16(Ln),1.9916513,9,2.40373,2.50248,2.44626,1.206903036,1.256485008
64,3,E16(Ln),1.9916513,9,2.33953,2.46456,2.42816,1.174668477,1.237445531
26,3,E08(Fe),1.396533658,6,1.94451,2.07843,2.00692,1.392383198,1.488277772
27,2,E09(Co),1.386164625,6,2.04063,2.11154,2.08653,1.472141161,1.523296701
27,2,E09(Co),1.386164625,6,2.01258,2.12317,2.08244,1.451905469,1.531686758
20,2,E02(Be),2.20137125,7,2.31111,2.68703,2.40565,1.049850179,1.220616468
48,2,E12(Zn),1.7269335,6,2.26587,2.34395,2.29212,1.312077159,1.357290249
48,2,E12(Zn),1.7269335,6,2.25288,2.32201,2.28428,1.304555155,1.344585648
25,2,E07(Mn),1.449223348,6,2.16184,2.21838,2.19383,1.491723138,1.530737138
28,2,E10(Ni),1.382822278,6,2.0303,2.0904,2.06219,1.468229166,1.511691006
30,2,E12(Zn),1.533859586,5,1.98144,2.09721,2.01987,1.291800122,1.367276391
3,1,E01(Li),1.718003824,4,1.90284,1.95292,1.92335,1.107587756,1.136737866
3,1,E01(Li),1.718003824,4,1.91317,1.9819,1.94737,1.113600548,1.15360628
27,2,E09(Co),1.386164625,4,1.94861,1.95926,1.95541,1.405756549,1.413439619
3,1,E01(Li),1.718003824,4,1.88881,2.016,1.94217,1.099421302,1.173454897
3,1,E01(Li),1.718003824,4,1.92179,2.01498,1.9688,1.118617999,1.172861185
27,2,E09(Co),1.386164625,4,1.96838,1.9766,1.97249,1.420018925,1.425948956
27,2,E09(Co),1.386164625,4,1.95938,1.96066,1.96002,1.413526189,1.4144496
3,1,E01(Li),1.718003824,4,1.92354,1.98286,1.94849,1.119636623,1.154165068
3,1,E01(Li),1.718003824,4,1.90008,1.96705,1.93952,1.105981241,1.144962527
27,2,E09(Co),1.386164625,4,1.94503,1.95532,1.95104,1.403173883,1.410597244
3,1,E01(Li),1.718003824,3,1.81088,1.86387,1.83368,1.054060518,1.084904454
27,2,E09(Co),1.386164625,4,1.95223,1.95858,1.9554,1.408368072,1.412949057
27,2,E09(Co),1.386164625,6,2.06609,2.11174,2.08477,1.490508387,1.523440984
3,1,E01(Li),1.718003824,3,1.88907,1.91755,1.90718,1.09957264,1.116150019
3,1,E01(Li),1.718003824,3,1.89436,1.96841,1.92305,1.102651795,1.145754144
20,2,E02(Be),2.20137125,8,2.34552,2.56197,2.46502,1.065481345,1.163806423
23,4,E05(V),1.490642156,5,1.77804,2.11685,1.87949,1.192801366,1.42009267
25,2,E07(Mn),1.449223348,6,2.14704,2.20701,2.1768,1.481510771,1.522891557
29,2,E11(Cu),1.418656375,4,1.93833,1.95411,1.94836,1.366313953,1.377437154
30,2,E12(Zn),1.533859586,5,2.00235,2.13691,2.05989,1.305432399,1.393158813
30,2,E12(Zn),1.533859586,6,2.05017,2.2187,2.10132,1.336608656,1.446481816
48,2,E12(Zn),1.7269335,6,2.28905,2.42093,2.36163,1.325499795,1.401866372
29,2,E11(Cu),1.418656375,6,1.93984,2.56648,2.1279,1.367378341,1.809092071
11,1,E01(Li),2.084456,7,2.3647,2.53745,2.45847,1.13444467,1.217320011
24,3,E06(Cr),1.431257333,6,1.9583,1.98167,1.96609,1.368237531,1.384565832
37,1,E01(Li),2.7815355,8,2.99067,3.04267,3.01667,1.075186709,1.093881419
12,2,E02(Be),1.768518556,6,2.04386,2.07775,2.06548,1.155690447,1.174853379
55,1,E01(Li),2.9998288,9,3.10411,3.53087,3.30313,1.034762384,1.177023835
25,2,E07(Mn),1.449223348,6,2.16432,2.28117,2.21842,1.493434399,1.574063793
25,2,E07(Mn),1.449223348,6,2.11193,2.23331,2.16368,1.457284002,1.541039208
30,2,E12(Zn),1.533859586,6,2.07591,2.13266,2.11284,1.353389853,1.390388025
30,2,E12(Zn),1.533859586,6,1.98653,2.19397,2.09851,1.295118548,1.430359089
30,2,E12(Zn),1.533859586,4,1.9351,2.04654,1.99744,1.261588751,1.334242077
27,3,E09(Co),1.386164625,6,1.968,1.9797,1.97522,1.419744787,1.428185343
28,2,E10(Ni),1.382822278,6,2.03259,2.04639,2.03939,1.4698852,1.47986479
29,1,E11(Cu),1.418656375,2,1.86543,1.86659,1.86601,1.314927302,1.315744977
29,1,E11(Cu),1.418656375,2,1.85057,1.85466,1.85262,1.304452602,1.307335612
29,1,E11(Cu),1.418656375,2,1.86688,1.87595,1.87142,1.315949396,1.32234277
29,1,E11(Cu),1.418656375,2,1.8791,1.87989,1.87949,1.32456318,1.325120045
29,1,E11(Cu),1.418656375,2,1.87337,1.88532,1.87935,1.320524147,1.328947611
29,1,E11(Cu),1.418656375,2,1.88295,1.89151,1.88723,1.327277016,1.333310894
29,1,E11(Cu),1.418656375,2,1.86307,1.87008,1.86657,1.313263756,1.318205052
29,1,E11(Cu),1.418656375,2,1.87366,1.87392,1.87379,1.320728566,1.320911838
29,1,E11(Cu),1.418656375,2,1.87383,1.88326,1.87855,1.320848398,1.327495533
20,2,E02(Be),2.20137125,8,2.41888,2.45339,2.43692,1.098806028,1.114482621
11,1,E01(Li),2.084456,6,2.30928,2.55449,2.42106,1.107857398,1.225494805
11,1,E01(Li),2.084456,5,2.3189,2.48181,2.3885,1.112472511,1.190627195
73,5,E05(V),1.633735845,6,1.80186,2.11357,1.93222,1.102907796,1.293703634
50,2,E14(Ge),1.888581655,3,2.06253,2.09405,2.07731,1.092105281,1.108795055
60,3,E16(Ln),2.0151476,6,2.13195,2.4936,2.36524,1.057962206,1.237427968
25,2,E07(Mn),1.449223348,6,2.15206,2.29746,2.20864,1.484974696,1.585304297
25,2,E07(Mn),1.449223348,6,2.13625,2.20747,2.17219,1.474065404,1.523208968
30,2,E12(Zn),1.533859586,4,1.93097,1.93932,1.93514,1.258896197,1.264339981
28,2,E10(Ni),1.382822278,6,2.00957,2.08998,2.04561,1.453238086,1.511387279
11,1,E01(Li),2.084456,4,2.25911,2.39354,2.30305,1.083788768,1.148280415
11,1,E01(Li),2.084456,4,2.2754,2.34087,2.30892,1.091603757,1.123012431
27,2,E09(Co),1.386164625,6,2.06659,2.14881,2.10178,1.490869095,1.550183839
12,2,E02(Be),1.768518556,6,2.03431,2.03431,2.03431,1.150290447,1.150290447
12,2,E02(Be),1.768518556,6,2.04447,2.06712,2.05703,1.156035368,1.168842698
92,6,E17(An),1.723427388,8,1.76106,2.53355,2.29686,1.021835914,1.470064836
92,6,E17(An),1.723427388,8,1.76125,2.5386,2.30828,1.021946159,1.472995043
12,2,E02(Be),1.768518556,6,2.03474,2.03474,2.03474,1.150533588,1.150533588
12,2,E02(Be),1.768518556,6,2.04609,2.06116,2.05605,1.156951389,1.165472646
93,6,E17(An),1.689564571,8,1.74834,2.53543,2.29108,1.034787323,1.500641078
93,6,E17(An),1.689564571,8,1.74731,2.53984,2.30442,1.034177699,1.503251218
12,2,E02(Be),1.768518556,6,2.03946,2.03946,2.03946,1.153202489,1.153202489
12,2,E02(Be),1.768518556,6,2.04828,2.0613,2.05595,1.158189714,1.165551808
94,6,E17(An),1.718757237,8,1.73796,2.52873,2.28617,1.01117247,1.471254896
94,6,E17(An),1.718757237,8,1.735,2.53038,2.29503,1.009450295,1.472214892
20,2,E02(Be),2.20137125,7,2.30802,2.7298,2.43584,1.048446508,1.240045267
20,2,E02(Be),2.20137125,8,2.36694,2.58301,2.49656,1.075211644,1.173364102
20,2,E02(Be),2.20137125,7,2.30253,2.71819,2.42516,1.045952608,1.234771282
20,2,E02(Be),2.20137125,8,2.35511,2.57669,2.48699,1.06983772,1.170493164
11,1,E01(Li),2.084456,6,2.33744,2.57089,2.4177,1.121366918,1.233362566
30,2,E12(Zn),1.533859586,5,1.95992,2.36234,2.07702,1.277770154,1.540127937
27,2,E09(Co),1.386164625,6,2.05776,2.14027,2.09417,1.484499,1.544022955
27,2,E09(Co),1.386164625,6,2.08632,2.11242,2.09839,1.505102614,1.523931546
25,2,E07(Mn),1.449223348,6,2.14509,2.20145,2.17679,1.480165223,1.519055019
25,2,E07(Mn),1.449223348,6,2.11616,2.2235,2.16937,1.460202807,1.534270065
25,2,E07(Mn),1.449223348,6,2.15928,2.18816,2.17244,1.489956675,1.50988459
25,2,E07(Mn),1.449223348,6,2.15078,2.20249,2.17145,1.484091464,1.519772645
25,2,E07(Mn),1.449223348,6,2.14535,2.21971,2.18066,1.48034463,1.531654871
25,2,E07(Mn),1.449223348,6,2.10761,2.22198,2.17159,1.454303095,1.533221227
25,2,E07(Mn),1.449223348,6,2.15964,2.20044,2.17331,1.490205083,1.518358094
25,2,E07(Mn),1.449223348,6,2.13842,2.20562,2.16605,1.475562758,1.521932422
29,2,E11(Cu),1.418656375,5,1.93549,2.34215,2.03222,1.364312059,1.650963575
65,3,E16(Ln),1.9714,9,2.34671,2.86929,2.45697,1.190377397,1.45545805
29,2,E11(Cu),1.418656375,5,1.93871,2.34943,2.03899,1.366581812,1.656095191
63,3,E16(Ln),2.258751857,9,2.35898,2.77903,2.47048,1.044373242,1.230338778
62,3,E16(Ln),1.993293929,8,2.27753,2.57515,2.428,1.142596166,1.29190681
62,3,E16(Ln),1.993293929,8,2.32871,2.56501,2.4217,1.168272259,1.286819753
62,3,E16(Ln),1.993293929,8,2.34085,2.49231,2.40559,1.17436268,1.25034746
25,2,E07(Mn),1.449223348,6,2.14286,2.2279,2.18606,1.478626468,1.537306174
63,3,E16(Ln),2.258751857,8,2.31544,2.56405,2.41795,1.02509711,1.135162321
22,4,E04(Ti),1.614949407,4,1.78051,1.81028,1.78795,1.10251751,1.120951524
82,2,E14(Ge),1.931246917,9,2.44639,3.04498,2.7191,1.266741181,1.57669119
81,1,E13(Al),1.8992843,3,2.51201,2.82536,2.62148,1.322608732,1.487591931
64,3,E16(Ln),1.9916513,9,2.38523,2.53427,2.44485,1.197614261,1.272446638
64,3,E16(Ln),1.9916513,9,2.36291,2.5144,2.45042,1.18640748,1.262469992
30,2,E12(Zn),1.533859586,6,1.98018,2.26366,2.08514,1.290978664,1.475793495
27,2,E09(Co),1.386164625,6,2.01434,2.15287,2.0984,1.453175159,1.553112784
27,2,E09(Co),1.386164625,6,2.08887,2.12167,2.10399,1.506942222,1.530604635
27,2,E09(Co),1.386164625,6,2.06588,2.11352,2.09099,1.49035689,1.524725103
27,2,E09(Co),1.386164625,6,2.04331,2.12939,2.09757,1.474074553,1.536173959
27,2,E09(Co),1.386164625,4,1.9491,1.97417,1.96163,1.406110043,1.424195918
27,2,E09(Co),1.386164625,6,2.09981,2.39999,2.19661,1.514834502,1.731388867
30,2,E12(Zn),1.533859586,6,2.00295,2.2256,2.09998,1.30582357,1.450980272
30,2,E12(Zn),1.533859586,4,1.96116,1.99347,1.9749,1.278578572,1.299643082
20,2,E02(Be),2.20137125,6,2.33638,2.33638,2.33638,1.061329387,1.061329387
20,2,E02(Be),2.20137125,6,2.32254,2.32254,2.32254,1.055042397,1.055042397
47,1,E11(Cu),1.60216663,3,2.20797,2.51082,2.31631,1.378115084,1.567140367
47,1,E11(Cu),1.60216663,4,2.23564,2.62386,2.4135,1.395385448,1.637694826
47,1,E11(Cu),1.60216663,4,2.27766,2.44038,2.35788,1.421612433,1.523174903
47,1,E11(Cu),1.60216663,4,2.23268,2.41167,2.33513,1.39353795,1.505255418
47,1,E11(Cu),1.60216663,4,2.15342,2.61473,2.38284,1.34406744,1.631996293
11,1,E01(Li),2.084456,6,2.33419,2.47176,2.40199,1.119807758,1.185805793
30,2,E12(Zn),1.533859586,6,2.04613,2.14324,2.10739,1.333974777,1.397285657
30,2,E12(Zn),1.533859586,4,1.95577,2.03067,1.97744,1.275064561,1.323895628
11,1,E01(Li),2.084456,6,2.31074,2.56497,2.43528,1.10855782,1.230522496
30,2,E12(Zn),1.533859586,5,1.98825,2.21614,2.06568,1.296239902,1.444812824
30,2,E12(Zn),1.533859586,6,1.94901,2.57733,2.14137,1.270657378,1.680290701
30,2,E12(Zn),1.533859586,7,1.9453,2.85141,2.27219,1.268238643,1.858977201
30,2,E12(Zn),1.533859586,4,1.92636,2.00387,1.95009,1.255890707,1.306423364
30,2,E12(Zn),1.533859586,4,1.92606,2.00592,1.95113,1.255695122,1.307759861
12,2,E02(Be),1.768518556,4,1.86004,2.00854,1.94191,1.051750344,1.135718929
29,2,E11(Cu),1.418656375,6,1.99636,2.47203,2.13523,1.407218855,1.742514991
29,2,E11(Cu),1.418656375,6,1.99472,2.34715,2.12251,1.406062832,1.654488036
29,2,E11(Cu),1.418656375,5,1.92485,2.32043,2.02926,1.356812005,1.635653313
29,2,E11(Cu),1.418656375,5,1.94096,2.29345,2.02372,1.36816782,1.616635318
29,2,E11(Cu),1.418656375,6,1.93608,2.54389,2.13823,1.364727945,1.793168554
29,2,E11(Cu),1.418656375,4,1.93111,1.94947,1.93835,1.361224631,1.374166454
29,2,E11(Cu),1.418656375,5,1.92162,2.50652,2.05035,1.354535202,1.766826727
29,2,E11(Cu),1.418656375,5,1.91104,2.45749,2.03665,1.347077441,1.732265856
29,2,E11(Cu),1.418656375,6,1.97018,2.68232,2.20718,1.388764774,1.890746799
30,2,E12(Zn),1.533859586,5,1.94745,2.2892,2.05712,1.269640336,1.492444302
30,2,E12(Zn),1.533859586,5,1.94359,2.33071,2.05527,1.267123808,1.519506753
47,1,E11(Cu),1.60216663,5,2.15614,2.79589,2.51835,1.345765141,1.745068177
47,1,E11(Cu),1.60216663,6,2.26289,2.89788,2.56818,1.412393666,1.808725726
29,2,E11(Cu),1.418656375,5,1.93639,2.28864,2.02846,1.364946462,1.613244786
29,2,E11(Cu),1.418656375,4,1.93564,1.95022,1.94261,1.364417793,1.374695123
80,2,E12(Zn),1.772785077,7,2.03435,3.01784,2.58688,1.147544633,1.702315774
27,2,E09(Co),1.386164625,6,2.06311,2.15101,2.08931,1.488358571,1.551770952
59,3,E16(Ln),2.021333833,9,2.39517,2.80756,2.52816,1.184945287,1.388964036
59,3,E16(Ln),2.021333833,9,2.36475,2.77486,2.52499,1.169895819,1.3727866
64,3,E16(Ln),1.9916513,8,2.28848,2.4912,2.42459,1.14903648,1.250821366
64,3,E16(Ln),1.9916513,8,2.3049,2.59848,2.40671,1.157280896,1.304686217
25,2,E07(Mn),1.449223348,6,2.09706,2.33793,2.20537,1.447023334,1.613229599
25,2,E07(Mn),1.449223348,6,2.0864,2.28101,2.18987,1.43966767,1.573953389
25,2,E07(Mn),1.449223348,6,2.14037,2.2219,2.17986,1.476908306,1.533166025
25,2,E07(Mn),1.449223348,6,2.14395,2.25018,2.18958,1.479378595,1.552679926
25,2,E07(Mn),1.449223348,6,2.06094,2.44274,2.18001,1.422099639,1.685551094
25,2,E07(Mn),1.449223348,6,2.0797,2.48678,2.20373,1.435044504,1.715939785
25,2,E07(Mn),1.449223348,6,2.07466,2.33506,2.19431,1.431566779,1.611249228
25,2,E07(Mn),1.449223348,6,2.09853,2.30195,2.19483,1.44803767,1.588402508
25,2,E07(Mn),1.449223348,6,2.14447,2.21879,2.18329,1.479737408,1.531020048
25,2,E07(Mn),1.449223348,6,2.11999,2.28778,2.18937,1.462845602,1.578624857
25,2,E07(Mn),1.449223348,6,2.04258,2.5831,2.19224,1.409430784,1.78240297
25,2,E07(Mn),1.449223348,6,2.08108,2.42489,2.2089,1.435996738,1.673234152
48,2,E12(Zn),1.7269335,7,2.27924,2.5436,2.36678,1.319819206,1.472899796
25,2,E07(Mn),1.449223348,6,2.15581,2.21147,2.1842,1.487562289,1.525969067
30,2,E12(Zn),1.533859586,4,1.98517,1.98536,1.98526,1.294231896,1.294355766
39,3,E03(Sc),1.990691143,7,2.23184,2.43847,2.32414,1.121138258,1.224936379
39,3,E03(Sc),1.990691143,7,2.19698,2.41835,2.31881,1.103626752,1.214829336
39,3,E03(Sc),1.990691143,8,2.21155,2.40303,2.34875,1.110945818,1.207133517
39,3,E03(Sc),1.990691143,7,2.23103,2.4892,2.32109,1.120731364,1.250419991
11,1,E01(Li),2.084456,3,2.64168,2.77095,2.70432,1.267323465,1.329339645
25,2,E07(Mn),1.449223348,6,2.1142,2.22954,2.16868,1.458850358,1.538437815
28,2,E10(Ni),1.382822278,5,1.91297,2.25373,2.01251,1.383380953,1.629804521
60,3,E16(Ln),2.0151476,9,2.4354,2.58954,2.50991,1.208546709,1.285037384
60,3,E16(Ln),2.0151476,9,2.42588,2.60547,2.49904,1.203822489,1.292942512
60,3,E16(Ln),2.0151476,9,2.38805,2.57238,2.48819,1.185049671,1.276521879
60,3,E16(Ln),2.0151476,9,2.39984,2.5816,2.50021,1.190900359,1.281097226
60,3,E16(Ln),2.0151476,9,2.39934,2.58586,2.50489,1.190652238,1.283211215
59,3,E16(Ln),2.021333833,9,2.40409,2.77191,2.52621,1.189358215,1.371327167
57,3,E16(Ln),2.072325611,9,2.47601,2.72632,2.5562,1.194797761,1.315584764
57,3,E16(Ln),2.072325611,10,2.42715,2.80131,2.61735,1.171220385,1.351771162
21,3,E03(Sc),1.825563333,6,2.02884,2.08344,2.05606,1.111350104,1.14125868
48,2,E12(Zn),1.7269335,7,2.2685,2.52888,2.36663,1.313600089,1.464376017
82,2,E14(Ge),1.931246917,8,2.51826,2.91693,2.657,1.30395548,1.510386877
92,6,E17(An),1.723427388,8,1.76526,2.51727,2.30235,1.024272918,1.460618543
23,5,E05(V),1.490642156,6,1.59822,2.25482,1.922,1.072168792,1.512650095
56,2,E02(Be),2.473489875,9,2.75719,3.36208,2.8615,1.114696295,1.359245507
23,5,E05(V),1.490642156,6,1.58761,2.30849,1.92464,1.065051054,1.548654713
23,5,E05(V),1.490642156,6,1.58835,2.25637,1.92198,1.065547485,1.513689916
23,5,E05(V),1.490642156,6,1.58719,2.15896,1.915,1.064769296,1.44834224
23,5,E05(V),1.490642156,6,1.59921,2.18379,1.90882,1.072832935,1.464999491
23,5,E05(V),1.490642156,6,1.58998,2.25258,1.91644,1.066640973,1.511147387
23,5,E05(V),1.490642156,6,1.60113,2.13851,1.9112,1.074120971,1.434623321
23,5,E05(V),1.490642156,6,1.59926,2.15397,1.9097,1.072866478,1.44499469
30,2,E12(Zn),1.533859586,5,1.99682,2.07614,2.03117,1.301827115,1.353539802
60,3,E16(Ln),2.0151476,9,2.3941,2.61478,2.48792,1.188051932,1.297562521
56,2,E02(Be),2.473489875,7,2.63013,2.84847,2.76501,1.063327579,1.15159962
56,2,E02(Be),2.473489875,9,2.67461,2.94337,2.83931,1.081310268,1.189966464
63,3,E16(Ln),2.258751857,6,2.16034,2.43105,2.3064,0.956430868,1.076280244
56,2,E02(Be),2.473489875,12,2.82266,3.27595,2.95461,1.14116497,1.324424261
56,2,E02(Be),2.473489875,12,2.82931,3.2782,2.95703,1.143853479,1.325333907
56,2,E02(Be),2.473489875,12,2.81644,3.24902,2.94086,1.138650305,1.31353681
11,1,E01(Li),2.084456,6,2.35257,2.42745,2.38428,1.128625406,1.164548448
11,1,E01(Li),2.084456,6,2.33723,2.41131,2.38577,1.121266172,1.156805421
66,3,E16(Ln),1.960576625,9,2.33593,2.49148,2.41786,1.1914505,1.270789404
11,1,E01(Li),2.084456,6,2.31884,2.37056,2.34711,1.112443726,1.137255956
66,3,E16(Ln),1.960576625,8,2.28345,2.43775,2.37149,1.164682865,1.243384201
11,1,E01(Li),2.084456,6,2.32871,2.45787,2.40344,1.117178775,1.179142184
60,3,E16(Ln),2.0151476,9,2.40852,2.67716,2.50222,1.195207736,1.32851807
56,2,E02(Be),2.473489875,9,2.70806,2.89765,2.83739,1.094833671,1.171482459
11,1,E01(Li),2.084456,6,2.393,2.47056,2.42015,1.148021354,1.185230103
11,1,E01(Li),2.084456,6,2.38108,2.49937,2.44432,1.142302836,1.199051455
56,2,E02(Be),2.473489875,10,2.7128,3.29646,2.90072,1.096749992,1.332716189
56,2,E02(Be),2.473489875,10,2.70196,3.23895,2.87576,1.09236752,1.309465639
56,2,E02(Be),2.473489875,10,2.7616,2.94363,2.86361,1.116479201,1.190071579
49,3,E13(Al),1.841500846,8,2.23714,2.32825,2.27611,1.214846034,1.264321982
49,3,E13(Al),1.841500846,7,2.13057,2.28267,2.20854,1.15697476,1.239570432
25,2,E07(Mn),1.449223348,6,2.14871,2.19635,2.17009,1.482663113,1.515535893
30,2,E12(Zn),1.533859586,6,2.03472,2.12894,2.08935,1.326536026,1.38796277
25,2,E07(Mn),1.449223348,6,2.11245,2.36117,2.19781,1.457642815,1.629265774
25,2,E07(Mn),1.449223348,6,2.11326,2.36543,2.19853,1.458201735,1.63220528
25,2,E07(Mn),1.449223348,6,2.11265,2.36541,2.19796,1.45778082,1.632191479
25,2,E07(Mn),1.449223348,6,2.11174,2.36943,2.19813,1.457152897,1.634965379
3,1,E01(Li),1.718003824,3,1.99988,1.99988,1.99988,1.164071915,1.164071915
32,2,E14(Ge),1.748195115,3,1.95766,1.95766,1.95766,1.119817796,1.119817796
23,4,E05(V),1.490642156,5,1.57661,2.03703,1.89168,1.057671684,1.366545278
3,1,E01(Li),1.718003824,4,1.92439,1.94954,1.93812,1.120131384,1.134770466
11,1,E01(Li),2.084456,5,2.21712,2.44097,2.32556,1.063644423,1.171034553
42,2,E06(Cr),1.549971,4,2.09032,2.10655,2.09737,1.348618781,1.359089944
92,6,E17(An),1.723427388,6,1.75908,2.54269,2.25133,1.02068704,1.475368221
25,2,E07(Mn),1.449223348,6,2.142,2.25268,2.19419,1.478033047,1.554404988
45,2,E09(Co),1.501897,5,2.0201,2.27589,2.08061,1.345032316,1.515343595
25,3,E07(Mn),1.449223348,6,1.85219,2.36639,2.0485,1.278056969,1.632867704
47,1,E11(Cu),1.60216663,6,2.23832,2.97514,2.59472,1.397058183,1.856947926
64,3,E16(Ln),1.9916513,9,2.36454,2.63029,2.45539,1.187225896,1.320657888
64,3,E16(Ln),1.9916513,9,2.34117,2.59137,2.44947,1.175491915,1.301116315
27,2,E09(Co),1.386164625,6,2.08937,2.11952,2.10309,1.507302929,1.529053593
27,2,E09(Co),1.386164625,6,2.08645,2.11585,2.10367,1.505196398,1.526406
27,2,E09(Co),1.386164625,6,2.01838,2.34057,2.14089,1.456089676,1.688522386
27,2,E09(Co),1.386164625,6,2.00974,2.37903,2.14817,1.44985665,1.716268008
27,2,E09(Co),1.386164625,6,2.00492,2.36695,2.14119,1.44637943,1.707553315
27,2,E09(Co),1.386164625,6,2.08165,2.10905,2.09945,1.501733605,1.521500377
27,2,E09(Co),1.386164625,6,2.08859,2.09883,2.09529,1.506740226,1.514127516
27,2,E09(Co),1.386164625,6,2.08179,2.11811,2.09717,1.501834604,1.528036398
30,2,E12(Zn),1.533859586,4,1.93819,2.0144,1.96249,1.263603277,1.313288399
92,6,E17(An),1.723427388,7,1.70703,2.53085,2.20085,0.990485594,1.46849819
92,6,E17(An),1.723427388,6,1.73085,2.45174,2.17975,1.00430689,1.422595473
