AtNum;OxSt;Mult;CN;NZ;Rsd;V;S;G3;VCP;RCMTop;PartOmegaOxygen;Topology;CP composition
20;2;2;7;6,15;1,475256;13,44902;32,96407;0,08673494;28,04725;0,104678;1;{8/18/12-2};O7
20;2;2;7;6,15;1,463344;13,12588;32,43027;0,0864539;31,54305;0,126386;0,999941;{10/23/15-6};O7
11;1;4;6;5,94;1,497752;14,07369;33,53554;0,08384684;54,43509;0,080608;0,91079;{20/54/36-153};O6
3;1;1;5;5,12;1,376417;10,92292;29,55114;0,08813895;32,14278;0,1208;0,887313;{15/39/26-280};O5
19;1;4;8;7,34;1,685264;20,04898;41,13514;0,08189632;77,49585;0,037187;0,940959;{17/45/30-198};O8
19;1;8;9;7,65;1,672701;19,60397;39,59164;0,08013823;83,6995;0,066;0,881803;{21/57/38-195};O9
19;1;2;9;8,25;1,687367;20,12413;40,57042;0,08026646;83,56839;0,014366;0,939925;{21/57/38-59};O9
82;2;4;9;7,03;1,477411;13,50806;31,62406;0,08106885;39,58979;0,055602;0,993396;{13/33/22-642};O9
82;2;4;9;6,97;1,473947;13,41327;31,48146;0,08107059;39,25808;0,053929;0,993918;{13/33/22-642};O9
82;2;4;9;6,92;1,46095;13,06154;30,94127;0,08107749;38,19321;0,051861;0,994501;{13/33/22-642};O9
82;2;4;9;6,74;1,553514;15,70487;35,10715;0,08105381;54,13398;0,055788;0,998603;{14/36/24-743};O9
82;2;4;9;7,64;1,602758;17,24615;37,2957;0,08116577;51,15326;0,068807;0,995705;{13/32/21-2};O9
82;2;4;9;6,35;1,502693;14,21344;32,87117;0,08119129;48,74007;0,049471;0,999345;{14/36/24-743};O9
82;2;4;9;6,35;1,502615;14,21124;32,86786;0,08119183;48,73148;0,049453;0,999347;{14/36/24-743};O9
90;4;4;10;9,38;1,413653;11,83362;28,30755;0,07914155;34,63718;0,009606;1;{10/24/16-5};O10
20;2;4;8;6,17;1,470932;13,33111;32,43188;0,08226523;26,16149;0;1;{8/18/12-2};O8
82;2;4;8;6,64;1,563693;16,01561;36,53548;0,08168466;31,02981;0;1;{8/18/12-2};O8
55;1;2;10;8,78;1,85806;26,87001;48,45357;0,08030996;112,19868;0,055239;0,889842;{19/48/31-3};O10
92;6;4;7;4,56;1,306187;9,33479;26,09916;0,08410737;17,11298;0,009072;0,999897;{8/18/12-7};O7
62;3;3;9;8,05;1,429602;12,23867;29,02662;0,08008193;43,04537;0,000954;0,954437;{12/30/20-118};O9
12;2;4;6;5,55;1,30017;9,20638;26,3568;0,08406124;19,75907;0,051665;1;{9/21/14-5};O6
12;2;2;6;5,94;1,286533;8,91972;25,61287;0,08322801;27,0988;0;0,985538;{12/30/20-11};O6
12;2;4;6;5,58;1,288924;8,96955;25,94237;0,08411946;21,54275;0,023266;0,994384;{10/24/16-23};O6
12;2;2;6;5,94;1,281676;8,81907;25,3874;0,08314955;15,70572;0;0,983371;{8/18/12-3};O6
20;2;4;8;6,1;1,457977;12,98198;31,86118;0,08220052;26,35198;0,01275;1;{8/18/12-2};O8
38;2;4;8;6,57;1,539366;15,27968;35,00079;0,08273865;51,12444;0,076432;0,988185;{13/33/22-227};O8
55;1;8;9;8,59;1,841196;26,14501;48,11771;0,08033706;120,68449;0,052622;0,815491;{26/72/48-28};O9
55;1;8;9;8,82;1,840157;26,10077;48,0425;0,08038782;110,7458;0,058164;0,800648;{24/66/44-62};O9
55;1;8;9;8,63;1,840728;26,12506;48,22318;0,08045442;121,03772;0,05088;0,817307;{26/72/48-29};O9
55;1;8;9;8,68;1,841001;26,13671;48,13315;0,08038799;120,77433;0,049622;0,800366;{26/72/48-29};O9
49;3;6;6;5,44;1,351115;10,33155;28,34029;0,08524167;27,03984;0,075631;0,991097;{12/30/20-239};O6
49;3;4;6;5,59;1,3316;9,89032;27,57257;0,08376719;16,57854;0,046839;0,994078;{8/18/12-4};O6
49;3;4;6;5,82;1,329099;9,83469;27,40525;0,08348836;19,24404;0,008612;0,990961;{9/21/14-3};O6
49;3;8;6;5,85;1,34336;10,15466;27,90168;0,08446675;29,88385;0,074876;0,943832;{12/30/20-479};O6
90;4;4;10;9,07;1,412303;11,79974;28,2548;0,07912754;34,46161;0,019255;1;{10/24/16-5};O10
48;2;1;6;6,2;1,399481;11,48127;29,72709;0,08286443;31,66975;0;0,90113;{16/42/28-106};O6
48;2;4;6;6,09;1,403689;11,58513;29,72112;0,08263928;30,90012;0,028298;0,884951;{15/39/26-77};O6
48;2;4;6;6,4;1,399427;11,47992;29,41067;0,08234081;25,84826;0,007226;0,863273;{14/36/24-136};O6
48;2;4;6;5,72;1,418963;11,96746;30,43087;0,08288345;33,43378;0,042034;0,875747;{15/39/26-26};O6
48;2;9;6;6,16;1,409371;11,72641;30,42275;0,08340646;25,36664;0;0,940196;{12/30/20-11};O6
11;1;4;7;5,9;1,525811;14,87958;34,93908;0,08552535;55,25007;0,139665;0,949276;{16/42/28-408};O7
12;2;4;6;5,71;1,295115;9,09943;26,16703;0,08405835;16,2566;0,038521;0,98829;{9/21/14-18};O6
48;2;4;7;6,4;1,424247;12,10165;30,38533;0,08255967;30,23066;0,034154;0,926265;{14/36/24-436};O7
60;3;3;9;8,2;1,449422;12,7548;29,85532;0,08018296;44,7126;0,000556;0,955199;{12/30/20-118};O9
11;1;4;6;6,17;1,502357;14,20391;34,51228;0,08517331;42,30799;0,131403;0,940034;{15/39/26-538};O6
25;2;4;6;5,93;1,375958;10,91199;29,65968;0,08421434;30,59438;0,02056;0,999664;{12/30/20-297};O6
81;1;4;6;6,52;1,837774;25,9995;47,15093;0,08602646;115,29361;0,418596;0,688012;{20/54/36-290};O6
81;1;4;8;7,54;1,776128;23,46992;44,46945;0,08395694;97,74346;0,314279;0,849657;{16/42/28-626};O8
81;1;4;8;8,31;1,779324;23,59683;44,29205;0,08640273;105,09908;0,385814;0,812741;{18/48/32-502};O8
81;1;4;6;6,4;1,87691;27,69611;49,36048;0,08779219;131,41785;0,429478;0,661706;{21/57/38-151};O6
38;2;4;8;6,59;1,562129;15,96759;35,95283;0,08242837;56,3648;0,064462;0,985283;{14/36/24-608};O8
38;2;4;8;6,14;1,517751;14,64501;34,44947;0,08211378;30,66506;0,00971;0,998837;{10/24/16-11};O8
38;2;4;8;6,17;1,566818;16,11182;36,53849;0,08202044;39,03506;0,019518;0,967926;{12/30/20-423};O8
81;1;4;7;7,82;1,719174;21,28375;41,55021;0,08601675;95,19374;0,333821;0,732615;{15/38/25-4};O7
81;1;4;6;7,09;1,765755;23,06109;43,92291;0,0837371;92,16883;0,224501;0,663769;{17/45/30-459};O6
58;3;4;9;8,29;1,463172;13,12124;30,87834;0,0808336;38,71373;0,025429;0,988839;{11/27/18-15};O9
82;2;2;8;5,85;1,66198;19,22941;39,28664;0,08781319;83,61514;0,402891;0,869553;{16/42/28-409};O8
82;2;2;5;5,94;1,630747;18,16555;37,62505;0,08697797;78,84778;0,380708;0,711343;{18/48/32-304};O5
82;2;2;7;6,45;1,625584;17,99355;38,07385;0,08651977;76,68422;0,321928;0,852224;{17/45/30-281};O7
82;2;2;7;6,82;1,642584;18,564;38,4864;0,08772044;78,12266;0,389245;0,846729;{17/45/30-282};O7
82;2;2;7;6,23;1,60695;17,38185;36,32665;0,08418266;69,21667;0,311013;0,761144;{17/45/30-283};O7
82;2;2;7;5,61;1,680438;19,87724;40,43729;0,0893768;96,30502;0,435912;0,833295;{20/54/36-180};O7
82;2;2;8;5,81;1,666655;19,39212;39,53912;0,08795336;84,25993;0,406912;0,872518;{16/42/28-409};O8
82;2;2;5;5,93;1,639494;18,45944;37,98056;0,08750586;79,87597;0,403073;0,702826;{18/48/32-305};O5
82;2;2;6;6,44;1,639691;18,46609;38,76373;0,08689143;82,36555;0,333335;0,884006;{18/48/32-306};O6
82;2;2;7;6,66;1,646822;18,70805;38,70065;0,08842379;80,00626;0,404215;0,839333;{17/45/30-284};O7
82;2;2;6;6,04;1,636659;18,36384;37,67939;0,08587303;72,21987;0,372584;0,81005;{16/42/28-410};O6
82;2;2;7;5,62;1,685972;20,07426;40,91265;0,08959595;94,76118;0,439673;0,844544;{21/57/38-82};O7
19;1;4;8;9,58;1,664415;19,31405;39,03853;0,08025027;91,60027;0;0,814804;{24/66/44-59};O8
71;3;4;8;7,32;1,36185;10,57978;27,27878;0,08066183;22,84421;0;1;{8/18/12-2};O8
11;1;2;6;6,36;1,51553;14,58084;34,84043;0,08337627;50,17995;0;0,9757;{20/54/36-299};O6
11;1;2;6;7,22;1,537648;15,22859;34,23906;0,0825763;60,89285;0;0,975921;{20/54/36-300};O6
11;1;12;5;5,75;1,540301;15,30753;35,19837;0,08427311;58,91077;0,055293;0,956491;{16/42/28-636};O5
92;6;4;8;4,79;1,294846;9,09375;25,19043;0,08275214;17,86047;0,003346;1;{8/18/12-5};O8
20;2;2;9;6,97;1,458583;12,99817;30,94817;0,08094938;45,18517;0,02291;0,997441;{14/36/24-743};O9
20;2;2;9;7,08;1,456818;12,95102;30,87429;0,080967;44,9926;0,022233;0,99784;{14/36/24-743};O9
47;1;4;6;5,58;1,556058;15,78214;35,00843;0,08263561;64,78142;0,061188;0,734701;{17/45/30-460};O6
49;3;4;8;7,52;1,334416;9,95318;26,2203;0,08160886;27,74791;0,026178;1;{9/21/14-2};O8
49;3;4;7;6,46;1,320557;9,64628;25,94273;0,0814914;23,09098;0,006912;0,951593;{12/30/20-28};O7
24;3;2;6;5,99;1,222016;7,64398;23,2137;0,0836117;13,5211;0;0,988597;{10/24/16-1};O6
37;1;2;8;7,52;1,795093;24,22977;47,12423;0,08306806;117,17024;0;0,958226;{24/54/32-1};O8
12;2;4;6;5,9;1,284813;8,88399;25,64994;0,08370707;15,38886;0,024611;0,981814;{10/24/16-15};O6
55;1;8;9;8;1,881692;27,90837;49,38844;0,08009253;121,39629;0,052415;0,816674;{27/75/50-4};O9
21;3;6;6;6;1,291332;9,01991;26,02563;0,08351098;11,95225;0;1;{6/12/8-1};O6
11;1;4;6;5,53;1,539112;15,27211;35,21093;0,08615817;52,00482;0,195125;0,910792;{15/39/26-468};O6
19;1;8;7;7,76;1,652044;18,88658;38,8805;0,08066333;67,91444;0,053576;0,720362;{20/54/36-234};O7
11;1;4;6;5,66;1,579046;16,49197;37,50903;0,09207461;59,88544;0,28635;0,928004;{17/45/30-496};O6
37;1;8;7;7,6;1,728913;21,64751;42,55002;0,08082277;74,9586;0,076165;0,70727;{20/54/36-357};O7
56;2;4;8;8;1,623713;17,93149;38,9656;0,08211686;36,15055;0;1;{8/16/10-1};O8
37;1;4;7;8,96;1,845789;26,34117;48,15578;0,08242289;103,87087;0,120301;0,839088;{20/54/36-358};O7
37;1;4;6;5,79;1,796814;24,29953;47,26225;0,08274095;86,34946;0,112922;0,850088;{17/45/30-566};O6
11;1;4;7;5,98;1,522413;14,78038;34,76871;0,08535905;54,68295;0,133964;0,95567;{16/42/28-408};O7
27;2;4;6;5,61;1,30714;9,35524;26,6483;0,08415908;16,57388;0,043887;0,984974;{9/21/14-18};O6
20;2;4;8;5,85;1,445274;12,64558;31,47231;0,08371662;23,93537;0,086086;1;{8/18/12-2};O8
20;2;4;8;6,5;1,432327;12,30879;30,71141;0,08297592;23,62601;0,083044;1;{8/18/12-2};O8
20;2;4;8;6,25;1,444984;12,63798;31,28749;0,08316683;24,27687;0,089889;1;{8/18/12-2};O8
20;2;4;8;6,31;1,394882;11,36843;29,37723;0,08303951;20,52523;0,022245;1;{8/18/12-3};O8
20;2;4;8;5,94;1,447605;12,70688;31,82761;0,08313431;23,13498;0,044115;1;{8/18/12-3};O8
20;2;4;8;6,2;1,479372;13,56192;32,80486;0,08355473;25,74936;0,122161;1;{8/18/12-2};O8
20;2;4;8;6,33;1,48496;13,71618;33,11928;0,08388362;28,86396;0,117988;1;{9/21/14-4};O8
20;2;4;8;5,99;1,442532;12,57375;31,2434;0,08378214;25,59625;0,08201;0,999533;{9/21/14-4};O8
20;2;2;8;6,36;1,453246;12,85601;31,79643;0,08262353;23,30684;0;1;{8/18/12-3};O8
20;2;2;6;5,21;1,416009;11,89286;30,8735;0,08447982;21,99393;0;1;{8/18/12-3};O6
20;2;4;8;5,82;1,431498;12,28742;31,08965;0,08294013;22,37843;0;1;{8/18/12-3};O8
20;2;8;8;5,58;1,451382;12,80659;31,70016;0,08408511;24,52565;0,110561;1;{8/18/12-2};O8
38;2;4;9;8,22;1,536163;15,1845;33,62912;0,08025402;50,5305;0,035426;0,912941;{16/41/27-1};O9
64;3;4;9;8,43;1,40093;11,51696;28,20963;0,07994352;31,36704;0,029604;0,993541;{11/26/17-1};O9
64;3;4;9;7,92;1,391311;11,28137;27,89374;0,0800303;28,53555;0,029856;1;{9/20/13-1};O9
11;1;2;6;5,94;1,482241;13,64096;33,37717;0,08357774;37,97226;0,060864;0,907289;{14/36/24-455};O6
82;2;2;7;7,85;1,62592;18,00472;37,54245;0,08412113;72,33981;0,277783;0,962452;{17/45/30-449};O7
19;1;2;9;7,17;1,664643;19,32201;39,39972;0,08053111;85,82464;0,027251;0,876396;{18/48/32-215};O9
19;1;2;9;8,26;1,637639;18,39685;38,01447;0,0803351;68,31603;0,05195;0,816196;{15/39/26-268};O9
19;1;2;9;7,07;1,69465;20,38584;41,14042;0,08140614;87,58372;0,03325;0,909338;{20/54/36-130};O9
23;5;2;6;4,5;1,195005;7,14822;22,60992;0,08581669;14,12108;0,082293;0,998365;{8/18/12-6};O6
50;2;4;4;6,75;1,628637;18,09513;37,63774;0,09006034;66,7654;0,453453;0,950015;{14/36/24-95};O4
80;2;2;8;5,3;1,487088;13,77522;32,31294;0,08278123;51,61795;0,09422;0,984893;{14/36/24-748};O8
3;1;4;4;4,54;1,395895;11,39324;31,46599;0,09179401;49,40477;0,041272;0,885366;{21/57/38-61};O4
11;1;4;6;6,6;1,499335;14,11839;33,17046;0,08261812;44,9237;0,04046;0,854427;{11/27/18-29};O6
11;1;8;6;6,38;1,500505;14,15145;33,97012;0,08277736;37,21017;0,01024;0,843002;{16/42/28-563};O6
20;2;4;6;6,09;1,449115;12,74668;31,86693;0,08279737;22,74907;0;1;{8/18/12-3};O6
20;2;4;6;6,29;1,471556;13,34808;32,90914;0,08282141;24,29148;0;1;{8/18/12-3};O6
20;2;6;6;6,38;1,479766;13,57274;33,02674;0,08383012;26,1869;0,120678;1;{8/18/12-2};O6
20;2;6;6;6,29;1,474423;13,42625;32,83664;0,08363778;26,23482;0,103096;1;{8/18/12-2};O6
20;2;6;8;6,43;1,476653;13,48726;32,96851;0,08248192;24,41756;0,005628;1;{8/18/12-3};O8
19;1;4;8;8,02;1,662628;19,25192;39,06364;0,08060442;88,82832;0,056847;0,888206;{21/52/33-2};O8
19;1;2;6;7,55;1,759353;22,81115;44,67962;0,08344845;105,40459;0;0,816383;{20/54/36-96};O6
27;2;2;6;6,16;1,307788;9,36915;26,34824;0,08342582;23,03131;0;0,974469;{12/30/20-11};O6
19;1;8;10;7,88;1,661031;19,1965;38,98962;0,08011667;83,10735;0,063083;0,88766;{22/60/40-47};O10
3;1;1;5;5,09;1,377795;10,95576;29,64502;0,08820892;32,28864;0,119513;0,892086;{15/39/26-280};O5
82;2;4;9;7,03;1,488156;13,80491;32,07524;0,08108126;43,14679;0,058061;0,992779;{13/33/22-643};O9
81;1;4;9;8,48;1,796425;24,28376;45,1533;0,08591481;106,47823;0,369765;0,809099;{17/45/30-458};O9
81;1;4;6;6,44;1,893534;28,43859;50,12204;0,08779917;135,09169;0,444041;0,680847;{21/57/38-152};O6
19;1;8;6;5,6;1,785528;23,84453;47,5054;0,08491513;130,99194;0,119738;0,998048;{21/57/38-148};O6
19;1;12;10;7,14;1,698475;20,52418;41,86314;0,08148427;75,95661;0,088608;0,971875;{16/40/26-9};O10
19;1;4;6;6,29;1,535484;15,16438;36,13811;0,08817008;86,7374;0;0,996249;{18/48/32-497};O6
26;3;8;6;6;1,27025;8,58532;25,46158;0,08541763;10,44439;0,014124;1;{6/12/8-1};O6
20;2;2;8;6,16;1,440207;12,51304;30,5818;0,08230056;42,38462;0,075625;0,979704;{15/39/26-658};O8
20;2;2;9;6,87;1,423095;12,07232;29,42864;0,08052604;31,3977;0,02418;0,998844;{10/24/16-6};O9
20;2;2;7;6,73;1,466559;13,21256;31,64545;0,0831607;47,8355;0,04538;0,989737;{15/39/26-659};O7
20;2;2;9;7,27;1,434284;12,3593;29,85253;0,08061359;33,81607;0,030143;0,997892;{11/27/18-255};O9
20;2;2;8;6,65;1,426773;12,16616;30,10651;0,08141629;36,65518;0,018981;0,997472;{13/33/22-644};O8
20;2;2;9;7,71;1,342619;10,13787;25,85895;0,08081703;31,34209;0,082416;0,957956;{13/33/22-645};O9
59;3;4;9;8,3;1,441306;12,54172;29,87105;0,07999197;34,28514;0,055786;0,992944;{11/27/18-4};O9
59;3;4;9;7,96;1,443385;12,59608;30,0078;0,0800128;33,27819;0,06177;0,999729;{10/24/16-6};O9
82;2;4;8;7,13;1,573995;16,33424;35,70646;0,08179659;59,72461;0,150479;0,960248;{16/42/28-58};O8
19;1;4;12;8,77;1,648076;18,75082;38,0236;0,08010836;84,27732;0,055576;0,952053;{17/45/30-211};O12
19;1;4;9;7,53;1,624037;17,94224;37,68682;0,08030677;68,94546;0,043696;0,932188;{17/45/30-212};O9
19;1;4;11;7,98;1,653376;18,93231;38,54255;0,08026621;80,39644;0,050575;0,968952;{16/42/28-316};O11
42;6;4;7;4,61;1,200539;7,24798;22,43955;0,08475504;11,00251;0,044081;1;{7/15/10-1};O7
42;6;4;7;4,6;1,20074;7,25163;22,46099;0,08480292;10,97701;0,045126;1;{7/15/10-1};O7
30;2;2;6;5,33;1,308558;9,38573;26,87539;0,08493127;17,16689;0;1;{8/18/12-3};O6
56;2;3;9;7,2;1,705009;20,76198;42,79554;0,08381119;64,18922;0,131415;0,984197;{13/33/22-577};O9
38;2;4;9;8,26;1,542873;15,38436;34,00831;0,08029887;50,61925;0,030906;0,949632;{16/42/28-8};O9
63;3;4;9;8,49;1,406785;11,66196;28,41363;0,07995173;31,77841;0,030857;0,98748;{11/26/17-1};O9
63;3;4;9;7,84;1,396024;11,39638;28,09012;0,0800869;28,77285;0,034333;1;{9/20/13-1};O9
19;1;4;8;8,4;1,66426;19,30864;39,2439;0,08029317;82,73685;0,019295;0,747283;{25/69/46-12};O8
27;2;2;6;6;1,290713;9,00694;25,84;0,08401298;16,54511;0;0,964515;{10/24/16-19};O6
11;1;6;6;6,01;1,503046;14,22348;35,51189;0,08572366;26,95559;0,017705;0,983533;{10/24/16-15};O6
12;2;2;6;5,98;1,282753;8,84134;25,65051;0,08333446;15,29199;0,00121;0,999739;{9/21/14-5};O6
12;2;2;6;5,98;1,28438;8,87502;25,72033;0,08333799;11,83146;0,003692;1;{6/12/8-1};O6
12;2;2;6;5,98;1,286031;8,90928;25,76734;0,08332974;15,42927;0,004908;0,998788;{9/21/14-5};O6
13;3;6;6;5,98;1,182005;6,91746;21,80977;0,08349887;9,1425;0,002205;1;{6/12/8-1};O6
11;1;2;6;6,21;1,453025;12,85014;31,9062;0,082762;35,915;0,034173;0,86021;{13/33/22-495};O6
11;1;2;6;5,77;1,470105;13,30863;32,65794;0,08318801;41,44904;0,052913;0,893116;{16/42/28-760};O6
23;3;2;6;6;1,242436;8,03362;23,91265;0,0833384;17,72392;0,003805;0,981605;{12/30/20-170};O6
19;1;2;8;9,23;1,633886;18,27066;37,48543;0,08023564;79,54181;0;0,762172;{20/54/36-14};O8
19;1;2;8;10,43;1,654298;18,96399;38,35512;0,07985746;90,1155;0;0,758096;{24/66/44-59};O8
40;4;2;8;7,26;1,291267;9,01855;24,52702;0,08067484;19,48318;0;1;{8/18/12-2};O8
48;2;2;8;6,98;1,410335;11,75048;29,29533;0,08063901;25,29846;0;1;{8/18/12-2};O8
20;2;4;8;6,11;1,462209;13,09534;32,07689;0,08227689;26,5483;0,024984;1;{8/18/12-2};O8
25;2;4;6;6,13;1,360043;10,53771;28,71481;0,08391832;20,51615;0,008785;0,961239;{10/24/16-1};O6
19;1;2;8;7,65;1,753995;22,60341;44,96105;0,0831917;96,71567;0;0,953501;{20/44/26-1};O8
24;3;2;6;6,01;1,220358;7,61291;23,11164;0,08357299;13,39747;0;0,983503;{10/24/16-1};O6
19;1;2;7;6,9;1,653719;18,94411;39,22274;0,08225223;82,82313;0,071705;0,777681;{21/57/38-51};O7
42;5;2;6;4,5;1,234027;7,87158;23,79308;0,08496442;18,5025;0,047003;0,971471;{10/24/16-71};O6
42;5;2;6;4,39;1,235555;7,90087;24,03816;0,0853492;21,58042;0,035059;0,975672;{11/27/18-141};O6
11;1;4;5;5,49;1,535312;15,15928;35,73334;0,08740214;53,8565;0,063569;0,815177;{17/45/30-187};O5
42;5;4;6;4,47;1,238746;7,96225;24,09698;0,08502081;19,21896;0,023554;0,975502;{10/24/16-18};O6
42;5;4;6;4,44;1,239534;7,97745;24,14598;0,08513047;18,25982;0,036921;0,975624;{10/24/16-47};O6
12;2;6;6;6;1,281741;8,82041;25,65088;0,08356516;11,65944;0;1;{6/12/8-1};O6
56;2;6;12;10,02;1,650103;18,82009;38,04295;0,08037944;86,5836;0;0,963885;{20/54/36-303};O12
12;2;6;6;6;1,28074;8,79977;25,62264;0,08363794;11,60003;0;1;{6/12/8-1};O6
56;2;6;12;10,24;1,642296;18,55423;37,6281;0,08043394;85,47902;0;0,962615;{20/54/36-303};O12
12;2;6;6;6;1,270036;8,58098;25,18872;0,08359138;11,33167;0;1;{6/12/8-1};O6
56;2;6;12;11,17;1,641795;18,53724;37,44556;0,08036231;85,00459;0;0,954285;{20/54/36-303};O12
12;2;3;6;6;1,270625;8,59291;25,22253;0,08365681;11,31919;0;1;{6/12/8-1};O6
56;2;3;12;12,55;1,63887;18,43834;37,26772;0,08032703;84,24165;0;0,956286;{20/54/36-303};O12
12;2;4;6;5,97;1,257719;8,33373;24,70778;0,08362753;10,99138;0;1;{6/12/8-1};O6
56;2;4;12;10,77;1,620944;17,83991;36,332;0,08013618;81,33415;0,012041;0,959819;{20/54/36-359};O12
12;2;4;6;5,95;1,239705;7,98075;23,97438;0,08342245;10,60713;0;1;{6/12/8-1};O6
56;2;4;12;10,8;1,607451;17,39811;35,6293;0,07985919;79,34447;0,002919;0,963876;{20/54/36-360};O12
12;2;4;6;5,89;1,239362;7,97413;23,95126;0,08337381;13,51442;0;0,999901;{8/18/12-3};O6
56;2;4;12;9,89;1,584396;16,6602;34,58615;0,07966059;75,05405;0,019515;0,967755;{18/48/32-589};O12
20;2;2;8;6,02;1,427937;12,19594;30,12708;0,08244048;41,36201;0,070635;0,991675;{15/39/26-658};O8
20;2;2;9;7,04;1,402368;11,55246;28,54479;0,08041086;29,72343;0,022427;0,996503;{10/24/16-2};O9
20;2;2;7;6,81;1,43615;12,40761;30,24854;0,08315277;40,53116;0,066769;0,997044;{14/36/24-852};O7
20;2;2;9;7,13;1,419324;11,97659;29,19269;0,08061928;34,2364;0,026783;0,992651;{13/33/22-646};O9
20;2;2;8;6,76;1,39822;11,45025;28,87261;0,08151169;34,168;0,042689;0,996969;{12/30/20-177};O8
20;2;2;8;5,84;1,431871;12,29703;30,29624;0,08244715;40,58281;0,074816;0,987285;{15/39/26-660};O8
20;2;2;9;7,29;1,386864;11,17352;27,90949;0,08041508;27,70817;0,03473;1;{9/21/14-2};O9
20;2;2;7;6,8;1,435724;12,39657;30,29497;0,08336976;41,84982;0,065014;0,997997;{15/39/26-661};O7
20;2;2;9;7,31;1,431333;12,28317;29,62929;0,08066253;35,42202;0,038896;0,984635;{13/33/22-647};O9
20;2;2;8;6,8;1,403063;11,56966;29,09415;0,08179826;34,21716;0,04773;0,99747;{12/30/20-177};O8
20;2;2;8;6,05;1,426456;12,15805;30,0453;0,08242179;41,19455;0,074384;0,991642;{15/39/26-658};O8
20;2;2;9;7,11;1,398169;11,449;28,38557;0,08039832;29,01361;0,023166;0,999992;{10/24/16-21};O9
20;2;2;7;6,79;1,439448;12,49329;30,36152;0,08305829;42,03231;0,060866;0,99458;{15/39/26-661};O7
20;2;2;9;7,07;1,42274;12,06327;29,33298;0,08061947;34,4533;0,030808;0,993986;{13/33/22-646};O9
20;2;2;8;6,84;1,396553;11,40935;28,8151;0,08151913;34,08091;0,035416;0,999082;{12/30/20-177};O8
20;2;2;8;5,91;1,435935;12,40205;30,47397;0,08242736;41,84713;0,073589;0,991843;{15/39/26-658};O8
20;2;2;9;7,16;1,392468;11,30953;28,13472;0,08035467;28,67789;0,023204;0,99961;{10/24/16-21};O9
20;2;2;7;6,79;1,445366;12,648;30,64137;0,0832294;41,20998;0,061889;0,994462;{14/36/24-852};O7
20;2;2;9;7,28;1,418797;11,96326;29,19379;0,08065303;33,63748;0,02862;0,994006;{12/30/20-263};O9
20;2;2;8;6,66;1,395175;11,37562;28,75067;0,08143702;33,9218;0,035011;0,998005;{12/30/20-177};O8
58;3;3;9;8,28;1,470714;13,32518;30,68635;0,08005301;46,70584;0,001071;0,950316;{12/30/20-118};O9
11;1;8;7;5,96;1,522305;14,77724;34,92527;0,08466927;49,07878;0,081243;0,983802;{14/36/24-714};O7
27;2;4;6;5,96;1,311628;9,45194;26,70323;0,08390761;26,60024;0;0,987365;{12/30/20-11};O6
11;1;2;6;6,68;1,51723;14,62996;33,68738;0,08432866;59,1021;0,048794;0,900039;{18/48/32-459};O6
27;2;1;6;5,93;1,304158;9,29136;25,93942;0,08327603;21,32196;0;0,95902;{10/24/16-1};O6
27;2;2;6;5,63;1,306613;9,34393;26,48017;0,0837637;18,34425;0,035445;0,98536;{9/21/14-3};O6
27;2;2;6;5,65;1,322512;9,68918;27,26347;0,08395583;21,17374;0,043486;0,999909;{9/21/14-8};O6
27;2;2;6;5,81;1,307403;9,36089;26,52582;0,08391216;24,92415;0,039287;0,985832;{11/27/18-41};O6
66;3;3;9;8,09;1,406381;11,65192;28,12105;0,08023648;41,13501;0,002946;0,95651;{12/30/20-118};O9
12;2;2;6;6;1,293738;9,07043;26,0975;0,08334439;12,08906;0,00001;1;{6/12/8-1};O6
20;2;2;6;6,73;1,476672;13,4878;32,35185;0,08398773;48,35651;0,028998;0,996014;{19/51/34-364};O6
20;2;2;6;6,34;1,458667;13,00041;32,02368;0,08240933;42,18712;0,033655;0,997328;{16/42/28-761};O6
11;1;2;7;5,96;1,554907;15,74713;35,91501;0,08625414;55,52603;0,117207;0,82654;{17/45/30-232};O7
25;2;1;6;6,04;1,363062;10,60806;28,46279;0,08296218;23,82638;0;0,982988;{12/30/20-11};O6
92;4;2;10;8,52;1,38662;11,16762;27,27478;0,07934735;32,15422;0,013283;1;{10/24/16-5};O10
11;1;2;6;5,82;1,559833;15,89728;36,33171;0,08663397;57,26876;0,104029;0,853133;{18/48/32-243};O6
26;2;1;6;6,22;1,326632;9,78003;26,65431;0,08260724;24,42222;0;0,935992;{14/36/24-9};O6
92;4;2;10;8,59;1,388033;11,20181;27,32906;0,07934404;32,2593;0,014266;1;{10/24/16-5};O10
11;1;2;6;5,82;1,563328;16,00439;36,53838;0,08692344;57,733;0,106946;0,86164;{18/48/32-244};O6
27;2;1;6;6,09;1,300621;9,21597;25,70771;0,08267425;22,37645;0;0,927319;{14/36/24-26};O6
92;4;2;10;8,61;1,3861;11,15506;27,25285;0,07934773;32,10741;0,016273;1;{10/24/16-5};O10
11;1;2;6;5,84;1,562937;15,99236;36,52158;0,08698192;55,33105;0,10181;0,86137;{17/45/30-233};O6
30;2;1;6;6,02;1,309311;9,40194;26,05888;0,08282137;24,4316;0;0,943262;{16/42/28-4};O6
92;4;2;10;8,57;1,387291;11,18385;27,30066;0,07934449;32,19261;0,015098;1;{10/24/16-5};O10
