AtNum,Group,NumGroup,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,HD_PartOmega,B_PartOmega,C_PartOmega,N_PartOmega,O_PartOmega,F_PartOmega,Me_PartOmega
29,E11(Cu),11,2,8,2,3.98,1.766799,23.10202,48.85701,0.12393304,0,0.648174,0.191973,0,0.046095,0.542564,0.093432,0,0.125936
29,E11(Cu),11,2,8,3,3.86,1.664344,19.31159,42.89904,0.10276211,0,0.309429,0.185476,0,0.022261,0.577609,0.000019,0,0.214635
29,E11(Cu),11,2,8,3,3.76,1.680992,19.89692,44.25692,0.10791388,0,0.393129,0.199895,0,0,0.58534,0.002665,0,0.2121
25,E7(Mn),7,2,4,8,6.39,1.369096,10.74955,27.72678,0.08138172,22.41235,0.025885,0,0,0,0.416307,0.583693,0,0
44,E8(Fe),8,3,4,10,10.18,1.411622,11.78267,29.93721,0.09097388,12.84241,0.031181,0.106211,0,0.893789,0,0,0,0
40,E4(Ti),4,4,4,8,7.43,1.32493,9.74244,25.98375,0.08144076,20.29493,0.006785,0.00001,0,0.000337,0.473364,0.526289,0,0
40,E4(Ti),4,4,8,8,7.87,1.321473,9.66637,25.83576,0.08124274,20.05694,0.005871,0,0,0,0.494438,0.505562,0,0
72,E4(Ti),4,4,8,8,7.87,1.312687,9.47484,25.48135,0.08119488,19.71953,0.004044,0,0,0,0.496839,0.503161,0,0
40,E4(Ti),4,4,4,8,7.79,1.325116,9.74654,25.97395,0.08128935,20.29389,0.007158,0,0,0.000173,0.487705,0.512122,0,0
40,E4(Ti),4,4,8,8,7.78,1.322031,9.67862,25.83649,0.08118096,20.21425,0.006083,0.000003,0,0.000194,0.490434,0.509369,0,0
40,E4(Ti),4,4,4,8,7.63,1.312759,9.4764,25.46363,0.0810138,19.74411,0.011584,0,0,0,0.497385,0.502616,0,0
30,E12(Zn),12,2,16,6,6.09,1.372356,10.82652,29.20698,0.08603469,12.48523,0.083486,0.004154,0,0.023342,0.972504,0,0,0
22,E4(Ti),4,3,4,6,5.32,1.393933,11.34525,29.72851,0.08697255,11.02902,0.048876,0.078905,0,0.002018,0.915622,0,0,0
22,E4(Ti),4,3,2,6,5.31,1.388152,11.20468,29.51959,0.08589236,12.74915,0.057912,0.058314,0,0.00004,0.934977,0,0,0
22,E4(Ti),4,3,2,6,5.36,1.386468,11.16395,29.42206,0.08578273,12.74053,0.055426,0.059687,0,0.000035,0.933013,0,0,0
29,E11(Cu),11,1,2,4,4.58,1.406407,11.65258,29.21962,0.0847192,3.61454,0.092907,0.335239,0,0.017789,0.42881,0.218161,0,0
29,E11(Cu),11,2,2,4,4.93,1.442482,12.57245,32.22442,0.09281589,0,0,0.221806,0,0,0.778194,0,0,0
48,E12(Zn),12,2,8,5,5.42,1.481926,13.63227,33.30352,0.08583382,8.55766,0.086184,0.132038,0,0,0.314983,0.552979,0,0
48,E12(Zn),12,2,8,5,4.76,1.399171,11.47363,30.20598,0.08730492,7.39374,0.0751,0.117669,0,0.003082,0.343989,0.53526,0,0
48,E12(Zn),12,2,8,5,5.41,1.48673,13.76528,33.55584,0.08590779,8.64169,0.084901,0.131401,0,0,0.314226,0.554373,0,0
48,E12(Zn),12,2,2,4,5.85,1.568228,16.15533,35.34666,0.08485447,4.75528,0.115979,0.396658,0,0.346334,0.253839,0,0,0
79,E11(Cu),11,1,8,3,4.68,1.591725,16.89244,37.53471,0.08650283,0,0.053681,0.427247,0,0.192396,0.226431,0,0,0.13339
29,E11(Cu),11,2,8,4,4.44,1.517767,14.6455,34.86667,0.08682632,4.96956,0.045307,0.261946,0,0.236788,0.221263,0,0,0.269324
29,E11(Cu),11,2,4,4,4.7,1.444298,12.61999,32.7327,0.09920967,1.67083,0.014469,0.068924,0,0.069102,0.433631,0.426056,0,0.002287
78,E10(Ni),10,2,1,4,6.69,1.454806,12.89746,31.26772,0.09347909,0,0,0.389378,0,0.015534,0.566069,0,0,0
28,E10(Ni),10,2,4,4,4.73,1.425846,12.14245,31.75591,0.10236513,1.063,0.017751,0.061978,0,0.062104,0.427633,0.442711,0,0.005574
40,E4(Ti),4,4,2,12,6.25,1.457928,12.98066,30.80613,0.08376933,26.29379,0.110667,0.053698,0,0.946302,0,0,0,0
30,E12(Zn),12,2,2,4,4.94,1.477636,13.51422,33.77262,0.09387441,0.50308,0.135771,0.11225,0,0.087503,0.800247,0,0,0
46,E10(Ni),10,2,4,4,5.44,1.433899,12.34936,30.79674,0.09088973,0,0,0.239859,0,0.027783,0.364805,0.367553,0,0
28,E10(Ni),10,2,4,4,4.63,1.447246,12.69742,32.96029,0.10376534,0.92248,0.069391,0.053999,0,0.10385,0.842151,0,0,0
81,E13(B),13,1,4,12,9,1.793334,24.15861,45.06852,0.08661614,56.34152,0.352934,0.017693,0,0.130133,0,0.798479,0,0.053695
81,E13(B),13,1,4,6,7.76,1.848344,26.45068,47.79311,0.09033724,21.85073,0.47445,0.126938,0,0.136951,0,0.646619,0,0.089493
46,E10(Ni),10,2,2,4,5.13,1.478739,13.54452,32.55267,0.09495104,0,0,0.258771,0,0.000074,0.31567,0.425485,0,0
29,E11(Cu),11,2,4,4,4.6,1.437978,12.45505,31.89428,0.09781296,0.20973,0.078076,0.162946,0,0.031462,0.220396,0.585196,0,0
78,E10(Ni),10,2,2,4,5.24,1.481342,13.61615,32.63346,0.09415034,0,0,0.275179,0,0.000033,0.31375,0.411038,0,0
30,E12(Zn),12,2,4,6,4.9,1.318734,9.60639,27.55329,0.08546528,12.00948,0.001079,0.003482,0,0.00002,0.337992,0.658507,0,0
27,E9(Co),9,2,4,6,5.12,1.303216,9.27125,26.71274,0.08512072,11.55914,0.000356,0.007978,0,0,0.327137,0.664885,0,0
3,E1(Li),1,1,2,3,4.82,1.447337,12.69981,31.34399,0.09326824,0,0.287572,0.423694,0,0.185738,0.390568,0,0,0
3,E1(Li),1,1,2,3,5.18,1.343796,10.16456,26.91299,0.08608669,0,0.164875,0.580695,0,0.043286,0.376019,0,0,0
3,E1(Li),1,1,4,4,4.89,1.459396,13.01993,32.17611,0.09804746,0.97521,0.306044,0.487958,0,0.126368,0.385675,0,0,0
3,E1(Li),1,1,4,3,5.25,1.342279,10.13018,27.13846,0.08710253,0,0.167439,0.580896,0,0.042036,0.377068,0,0,0
28,E10(Ni),10,2,8,4,4.84,1.382946,11.07911,29.40623,0.09755076,0.13154,0.010467,0,0,0.037494,0.458322,0.462651,0,0.041533
28,E10(Ni),10,2,8,4,4.84,1.400372,11.50319,30.10133,0.09672857,0.03963,0.011244,0,0,0.034207,0.457989,0.461502,0,0.046302
28,E10(Ni),10,2,2,4,4.64,1.379883,11.00564,30.05081,0.09671141,0.31611,0.060894,0.166076,0,0.037367,0.59835,0.198207,0,0
28,E10(Ni),10,2,4,4,4.77,1.358255,10.49621,28.57326,0.09440439,0.06011,0.113196,0.193066,0,0.028737,0.584219,0.193978,0,0
28,E10(Ni),10,2,4,4,4.92,1.326823,9.78425,26.77098,0.08981729,0.18285,0.033919,0.195506,0,0.041236,0.57234,0.190918,0,0
25,E7(Mn),7,3,2,6,5.27,1.270476,8.58991,25.31885,0.08493735,11.24459,0.043032,0,0,0.000307,0.435202,0.56449,0,0
41,E5(V),5,5,2,6,5.32,1.233331,7.85828,23.74745,0.08419166,10.23125,0.028165,0.008044,0,0,0,0.991956,0,0
11,E1(Li),1,1,4,6,6.98,1.588417,16.78734,35.95163,0.08366372,15.45961,0.158391,0.281851,0,0,0,0.714901,0,0.003248
82,E14(C),14,2,4,3,5.15,1.708814,20.90127,41.65578,0.09146531,0,0.486593,0.417163,0,0,0,0.57959,0,0.003248
22,E4(Ti),4,3,2,6,5.78,1.355539,10.43336,29.12859,0.08742628,11.3053,0.033512,0.011799,0,0.000921,0.98728,0,0,0
26,E8(Fe),8,2,8,10,9.59,1.318327,9.59749,27.29011,0.0919848,12.03978,0.038807,0.017248,0,0.982752,0,0,0,0
30,E12(Zn),12,2,18,4,4.31,1.401712,11.53626,32.21876,0.09176971,3.86878,0.026987,0.114671,0,0,0.415646,0.469683,0,0
26,E8(Fe),8,4,4,4,6.03,1.307532,9.36365,25.80176,0.08657276,3.64586,0.000529,0.341627,0,0.658373,0,0,0,0
25,E7(Mn),7,2,2,6,4.86,1.379843,11.00468,30.09247,0.08613109,13.03743,0.036014,0.010056,0,0.002061,0.316316,0.671566,0,0
11,E1(Li),1,1,4,6,6.3,1.484078,13.69175,32.15274,0.08235371,16.77898,0.048592,0.193007,0,0,0,0.806993,0,0
29,E11(Cu),11,2,16,5,5.22,1.34699,10.23722,28.52151,0.087226,6.85222,0.039693,0.09638,0,0,0.90362,0,0,0
29,E11(Cu),11,2,4,5,4.95,1.391555,11.28729,31.4524,0.09509755,7.15288,0.137946,0.045982,0,0.000004,0.954014,0,0,0
23,E5(V),5,5,4,6,4.59,1.180947,6.8989,22.17641,0.08573789,8.93109,0.026319,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.6,1.182063,6.91847,22.22136,0.08563911,8.94909,0.019671,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.26,1.184089,6.95411,22.34897,0.08583951,8.9752,0.045227,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.22,1.189894,7.05689,22.59473,0.08606359,9.09499,0.055022,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.19,1.185794,6.9842,22.453,0.08599336,9.03047,0.042978,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.19,1.186599,6.99843,22.4613,0.08592053,9.07763,0.048826,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.18,1.187215,7.00934,22.52197,0.0860622,9.07392,0.045005,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.24,1.19048,7.06733,22.62391,0.08607399,9.11154,0.052477,0,0,0.000002,0,0.999998,0,0
23,E5(V),5,5,4,6,4.21,1.185364,6.97659,22.38499,0.08576493,9.05032,0.048203,0,0,0,0,1,0,0
23,E5(V),5,5,4,6,4.25,1.184529,6.96187,22.35212,0.08573537,8.99118,0.043063,0,0,0,0,1,0,0
28,E10(Ni),10,2,2,4,4.77,1.412006,11.79229,30.76863,0.09914679,0,0,0.179631,0,0,0.387011,0.419159,0,0
28,E10(Ni),10,2,4,4,4.68,1.43251,12.31351,31.89731,0.10113246,0,0,0.170614,0,0.00109,0.401285,0.427011,0,0
28,E10(Ni),10,2,4,4,4.7,1.432707,12.31858,31.93299,0.1013876,0,0,0.170041,0,0.001135,0.402933,0.425891,0,0
46,E10(Ni),10,2,2,4,5.05,1.443903,12.60965,32.24996,0.09413583,0,0,0.204599,0,0.025774,0.373363,0.396263,0,0
46,E10(Ni),10,2,2,4,4.95,1.461154,13.06703,33.43714,0.09677963,0,0,0.199193,0,0.024,0.373147,0.403659,0,0
29,E11(Cu),11,2,8,4,4.37,1.471384,13.3434,34.30216,0.10094448,1.10586,0.131627,0.009597,0,0.085362,0.438849,0.466192,0,0
29,E11(Cu),11,2,4,4,4.81,1.389158,11.22907,30.19215,0.09106845,2.21161,0.027326,0.194035,0,0.397019,0,0.408946,0,0
26,E8(Fe),8,3,4,6,5.79,1.266292,8.50531,25.12646,0.08406059,10.94576,0.012209,0.000118,0,0,0,0.999882,0,0
19,E1(Li),1,1,8,8,8.36,1.705619,20.78427,41.64223,0.08247967,33.03277,0.026054,0.12013,0,0,0.166465,0.713405,0,0
51,E15(N),15,2,2,3,6.38,1.675267,19.69432,39.39373,0.08554032,0,0.317966,0.528062,0,0.31363,0,0,0,0.158308
51,E15(N),15,2,2,3,6.38,1.678217,19.79852,39.51053,0.08549986,0,0.323996,0.529107,0,0.312585,0,0,0,0.158308
51,E15(N),15,2,4,3,6.42,1.674298,19.66015,39.37411,0.08514726,0,0.304083,0.534546,0,0.310263,0,0,0,0.15519
51,E15(N),15,2,4,3,6.4,1.680251,19.87061,39.58107,0.08610357,0,0.341148,0.535494,0,0.309315,0,0,0,0.15519
28,E10(Ni),10,2,1,10,11.4,1.389577,11.23922,28.01544,0.08819278,13.81572,0,0.149151,0,0.850849,0,0,0,0
64,E19(Ln),19,4,4,8,7.9,1.414139,11.84582,29.43257,0.08101903,24.66776,0.010022,0,0,0,1,0,0,0
64,E19(Ln),19,4,4,8,7.91,1.422297,12.05201,29.77132,0.08102843,25.11057,0.007168,0,0,0,1,0,0,0
64,E19(Ln),19,4,4,8,7.89,1.422996,12.06978,29.79913,0.08100102,25.15014,0.005135,0,0,0,1,0,0,0
29,E11(Cu),11,2,2,4,5.41,1.353974,10.39728,28.61739,0.08505804,0,0,0,0,0.006293,0.733198,0.260509,0,0
47,E11(Cu),11,1,4,6,5.05,1.567201,16.12364,36.81577,0.083762,20.68064,0.044732,0.009673,0,0,0,0.834444,0,0.155883
47,E11(Cu),11,1,4,6,5.28,1.552235,15.66609,35.87568,0.08356305,19.45914,0.109243,0,0,0.029773,0,0.908546,0,0.061681
47,E11(Cu),11,1,4,6,4.9,1.549492,15.58321,35.90073,0.08366237,19.14444,0.074736,0,0,0.030623,0,0.906416,0,0.062961
47,E11(Cu),11,1,4,6,5.05,1.571366,16.25253,37.06794,0.08365046,20.88696,0.0394,0.007092,0,0,0,0.838305,0,0.154603
3,E1(Li),1,1,4,4,4.95,1.377164,10.94072,29.23589,0.09316278,3.46223,0.228453,0.227645,0,0.016132,0.356062,0.383017,0,0.017144
3,E1(Li),1,1,4,4,5.09,1.387204,11.18175,29.41487,0.09463473,3.46856,0.272049,0.248142,0,0.019629,0.344156,0.373666,0,0.014406
3,E1(Li),1,1,4,4,5.06,1.400294,11.50127,30.03884,0.09479256,3.47938,0.266561,0.244111,0,0.02039,0.344399,0.376694,0,0.014406
3,E1(Li),1,1,2,4,4.82,1.401998,11.54331,30.37464,0.0933811,3.3557,0.214016,0.22211,0,0.022626,0.351344,0.393015,0,0.010904
3,E1(Li),1,1,4,4,5.07,1.375958,10.912,28.72322,0.09183016,3.46714,0.245182,0.205835,0,0.026042,0.353229,0.378362,0,0.011045
22,E4(Ti),4,4,4,6,5.41,1.238743,7.96218,24.26008,0.08563199,9.71711,0.02167,0,0,0,0.287077,0.712923,0,0
23,E5(V),5,4,2,6,5.74,1.266736,8.51427,25.82237,0.09385123,7.67108,0.016029,0.002928,0,0.001258,0.30278,0.693035,0,0
23,E5(V),5,4,8,6,5.74,1.266593,8.51137,25.6108,0.09283173,7.7352,0.010587,0.00735,0,0.001189,0.303851,0.68761,0,0
23,E5(V),5,4,2,6,5.73,1.267767,8.53506,25.82821,0.09391566,7.65311,0.016704,0.001577,0,0.003029,0.30472,0.690674,0,0
22,E4(Ti),4,4,4,6,5.18,1.253943,8.25889,25.12504,0.08894035,9.16112,0.040245,0.001607,0,0,0.274918,0.723475,0,0
48,E12(Zn),12,2,4,6,5.38,1.510426,14.434,36.47724,0.09053108,13.20441,0.102725,0,0,0.024117,0.371685,0.604198,0,0
49,E13(B),13,1,4,10,10.19,1.817534,25.14991,45.25089,0.08259559,16.1727,0.229908,0.428603,0,0.523135,0,0,0,0.048262
30,E12(Zn),12,2,2,6,5.2,1.356799,10.46248,28.51953,0.08508976,13.24502,0.050124,0.034569,0,0,0.687633,0.277798,0,0
30,E12(Zn),12,2,2,6,5.18,1.341687,10.11677,28.07244,0.08539802,12.77505,0.044441,0.020962,0,0,0.69426,0.284778,0,0
30,E12(Zn),12,2,2,6,5.13,1.352444,10.36208,28.56272,0.08547776,13.0405,0.040891,0.019617,0,0,0.696686,0.283697,0,0
30,E12(Zn),12,2,2,6,5.09,1.347311,10.24453,28.29879,0.08514628,13.0391,0.014646,0.020436,0,0,0.703875,0.27569,0,0
65,E19(Ln),19,3,2,15,15.31,1.64507,18.64841,37.88929,0.08442278,37.33199,0,0.116634,0,0.883366,0,0,0,0
66,E19(Ln),19,3,2,15,15.51,1.636738,18.36648,37.49767,0.08440523,37.02721,0,0.115892,0,0.884108,0,0,0,0
68,E19(Ln),19,3,2,15,15.3,1.629105,18.11074,37.2362,0.08471401,36.78484,0,0.107274,0,0.892726,0,0,0,0
67,E19(Ln),19,3,2,15,15.44,1.631721,18.1981,37.29454,0.08446585,36.9017,0,0.112486,0,0.887514,0,0,0,0
11,E1(Li),1,1,6,6,6.2,1.524629,14.84502,33.77999,0.08256371,19.3027,0.085807,0.198538,0,0.00255,0.312388,0.483529,0,0
26,E8(Fe),8,2,2,6,5.73,1.382244,11.06223,30.42512,0.08728875,12.37811,0.072622,0.000596,0,0,0.997885,0.001519,0,0
29,E11(Cu),11,2,4,4,5.25,1.380416,11.0184,29.76087,0.08701228,0,0,0.008477,0,0,0.98879,0,0,0.002733
29,E11(Cu),11,2,2,4,5.19,1.356559,10.45694,28.06221,0.0858817,0,0,0.094421,0,0,0.905579,0,0,0
39,E3(Sc),3,3,4,6,7.85,1.400109,11.49673,28.33504,0.07990342,13.54465,0.017211,0.249189,0,0,0.750811,0,0,0
32,E14(C),14,2,4,2,4.53,1.594403,16.97786,36.99116,0.08990079,0,0.344644,0.513019,0,0.046078,0.440903,0,0,0
50,E14(C),14,2,2,2,4.91,1.695882,20.43034,41.15937,0.08773101,0,0.360683,0.568088,0,0.02592,0.405992,0,0,0
11,E1(Li),1,1,2,6,5.19,1.517968,14.65132,36.14363,0.08626512,17.8089,0.09092,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.64,1.177293,6.83505,22.06497,0.08570017,8.78873,0.010891,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.34,1.170006,6.70893,21.77949,0.08552146,8.6288,0.029345,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.33,1.174062,6.77893,21.94452,0.08558498,8.70872,0.030391,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.25,1.181501,6.90862,22.28727,0.08591322,8.91403,0.0333,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.27,1.180809,6.89648,22.20762,0.08568473,8.9456,0.040021,0,0,0,0,1,0,0
27,E9(Co),9,2,1,6,5.85,1.305166,9.31292,26.5832,0.08350517,12.35612,0,0,0,0,0,1,0,0
27,E9(Co),9,2,1,6,5.9,1.293023,9.05539,26.10823,0.08361179,11.9677,0,0,0,0,0,1,0,0
11,E1(Li),1,1,2,6,4.83,1.464059,13.14512,33.21515,0.08514133,17.11046,0.070398,0,0,0,0,0.998768,0,0.001232
11,E1(Li),1,1,1,6,5.93,1.482432,13.64624,34.18929,0.08336257,18.18681,0,0,0,0,0,0.997535,0,0.002465
23,E5(V),5,5,2,6,4.64,1.184351,6.95873,22.30005,0.08555266,9.0003,0.017404,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.3,1.181781,6.91352,22.24598,0.08562672,8.8645,0.025952,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.29,1.18757,7.01563,22.47698,0.08570666,8.9975,0.028577,0,0,0,0,1,0,0
23,E5(V),5,5,2,6,4.24,1.182319,6.92297,22.23128,0.08576044,9.00289,0.043518,0,0,0,0,0.998355,0,0.001645
23,E5(V),5,5,2,6,4.27,1.182959,6.93423,22.30258,0.0857485,8.98512,0.03571,0,0,0,0,1,0,0
47,E11(Cu),11,1,2,5,5.3,1.593723,16.95614,37.87317,0.08433343,11.28731,0.033835,0,0,0,0,0.998355,0,0.001645
25,E7(Mn),7,2,2,6,5.98,1.364996,10.65327,29.05061,0.08333943,14.2014,0,0,0,0,0,1,0,0
28,E10(Ni),10,2,2,4,4.93,1.389408,11.23514,29.73979,0.09758367,0,0,0.214061,0,0.004651,0.375845,0.405443,0,0
28,E10(Ni),10,2,4,4,3.95,1.445122,12.6416,38.14554,0.10547997,3.49953,0.142995,0,0,0.013561,0.986439,0,0,0
29,E11(Cu),11,2,2,4,4.95,1.392502,11.31035,30.64269,0.09032873,0,0,0,0,0.007963,0.386998,0.60504,0,0
64,E19(Ln),19,6,4,9,7.84,1.409119,11.7201,28.59348,0.07987205,30.23149,0.017347,0,0,0,0,1,0,0
64,E19(Ln),19,6,4,9,7.61,1.402001,11.5434,28.29715,0.07980469,29.68982,0.017365,0,0,0,0,1,0,0
64,E19(Ln),19,3,2,9,7.99,1.398012,11.44514,28.13948,0.07972521,29.48724,0.017898,0.000076,0,0,0,0.999924,0,0
47,E11(Cu),11,1,18,6,6.37,1.545437,15.46117,34.74521,0.08391413,14.96785,0.094007,0.219899,0,0.006435,0.612947,0,0,0.160719
29,E11(Cu),11,1,8,4,5.56,1.518452,14.66533,34.6757,0.0901072,0,0.095217,0.314265,0,0.371244,0,0.066961,0,0.24753
82,E14(C),14,2,4,10,7.4,1.574996,16.36542,35.39638,0.08190953,44.05124,0.185197,0.003718,0,0.008862,0,0.987419,0,0
57,E19(Ln),19,3,4,15,12.63,1.617439,17.72443,36.47433,0.08159366,35.85052,0.026404,0.135814,0,0.864186,0,0,0,0
57,E19(Ln),19,3,4,16,15.03,1.618947,17.77406,36.436,0.08117401,48.67799,0.043248,0.12673,0,0.87327,0,0,0,0
27,E9(Co),9,2,2,6,6.01,1.307575,9.36458,26.36608,0.08337175,12.41973,0,0.020978,0,0,0.323348,0.655674,0,0
28,E10(Ni),10,2,4,4,4.71,1.404191,11.59758,30.40057,0.09675754,0.17199,0.047907,0.154425,0,0,0.845575,0,0,0
28,E10(Ni),10,2,4,4,4.6,1.428924,12.22127,32.41972,0.10064302,0.186,0.065173,0.146155,0,0.030128,0.823716,0,0,0
28,E10(Ni),10,2,4,4,4.59,1.451443,12.80822,34.53061,0.11014171,0.26094,0.243186,0.104432,0,0.014788,0.880781,0,0,0
28,E10(Ni),10,2,4,4,4.87,1.37523,10.89469,29.10714,0.09367794,0.31095,0.063466,0.169586,0,0.002765,0.827649,0,0,0
28,E10(Ni),10,2,2,6,5.83,1.334308,9.95078,27.49686,0.08347657,13.10585,0.023693,0,0,0.020813,0.979187,0,0,0
28,E10(Ni),10,2,2,6,5.83,1.32558,9.75677,27.14488,0.08353507,12.81205,0.020448,0,0,0.021023,0.978977,0,0,0
29,E11(Cu),11,2,1,4,4.89,1.429592,12.23842,30.88816,0.09364249,0,0,0.178542,0,0.032244,0.380538,0.408676,0,0
27,E9(Co),9,2,2,6,6.29,1.330428,9.86423,26.73074,0.08240983,13.33624,0,0.053139,0,0,0.946234,0,0,0
26,E8(Fe),8,2,4,10,9.5,1.299984,9.20244,26.37505,0.09159462,11.94913,0.021204,0.012388,0,0.987612,0,0,0,0
26,E8(Fe),8,2,8,10,9.92,1.298689,9.17495,26.11201,0.09099542,11.95519,0.02569,0.024006,0,0.975994,0,0,0,0
23,E5(V),5,4,8,6,5.72,1.253692,8.25394,24.51622,0.08978564,7.72537,0.009676,0.025555,0,0,0.29132,0.683125,0,0
80,E12(Zn),12,2,1,2,4.39,1.725344,21.51374,45.02386,0.08843725,0,0,0,0,0.559718,0,0.232142,0,0.00934
29,E11(Cu),11,2,1,4,4.7,1.433171,12.33054,31.30947,0.09252481,0,0,0.09827,0,0.116414,0.359479,0.425837,0,0
29,E11(Cu),11,2,1,4,4.63,1.450737,12.78952,32.31388,0.09433085,0,0,0.091319,0,0.112942,0.363413,0.432326,0,0
26,E8(Fe),8,2,8,10,9.9,1.292241,9.03898,26.00938,0.09102802,12.19515,0.034244,0.033291,0,0.966709,0,0,0,0
29,E11(Cu),11,2,8,6,5.2,1.32414,9.72502,27.55336,0.08741392,12.2786,0.07745,0,0,0.007092,0,0.895468,0,0.09744
11,E1(Li),1,1,2,5,5.09,1.584899,16.67606,39.19964,0.08951364,10.64527,0.123653,0.072256,0,0.001105,0,0.882856,0.043783,0
24,E6(Cr),6,0,2,12,12,1.274295,8.66759,24.01831,0.08549572,16.55826,0,0.024901,0,0.975099,0,0,0,0
32,E14(C),14,2,8,10,11.42,1.631022,18.17474,37.66689,0.08835471,15.59349,0.222292,0.264675,0,0.735325,0,0,0,0
32,E14(C),14,2,8,10,11.37,1.645051,18.64776,38.17266,0.08946416,15.58669,0.265428,0.267295,0,0.732705,0,0,0,0
32,E14(C),14,2,8,10,11.44,1.644208,18.61912,38.16124,0.08955664,15.58273,0.266302,0.266364,0,0.733636,0,0,0,0
32,E14(C),14,2,8,10,11.49,1.636033,18.34275,37.90589,0.08863366,15.63295,0.225242,0.261399,0,0.738601,0,0,0,0
29,E11(Cu),11,2,2,4,4.66,1.393578,11.3366,30.76781,0.09279607,2.77755,0.088697,0.172468,0,0.00631,0.39378,0.427442,0,0
29,E11(Cu),11,2,4,4,4.57,1.476921,13.4946,34.40067,0.10141204,2.34745,0.103321,0.103983,0,0.005462,0.414894,0.475661,0,0
22,E4(Ti),4,4,2,6,5.49,1.216164,7.53468,23.18849,0.08426446,9.76848,0.019808,0,0,0,0,1,0,0
48,E12(Zn),12,2,8,6,5.31,1.49072,13.8764,34.83563,0.08627629,14.81342,0.006679,0.030412,0,0.006785,0.376626,0.586177,0,0
48,E12(Zn),12,2,2,6,5.56,1.47882,13.54672,33.77889,0.08523089,14.78188,0.027519,0.055679,0,0.00158,0.360671,0.58207,0,0
30,E12(Zn),12,2,4,4,4.63,1.408543,11.70575,31.85723,0.08977242,4.04246,0.081368,0.037516,0,0.003344,0.411196,0.547943,0,0
29,E11(Cu),11,2,4,6,5.41,1.326424,9.77542,27.26465,0.08521461,11.95965,0.016816,0.045523,0,0.000847,0.631326,0.322304,0,0
39,E3(Sc),3,3,4,8,6.67,1.403293,11.57535,29.36584,0.08265518,23.46824,0.081598,0,0,0,0,1,0,0
47,E11(Cu),11,1,4,3,4.34,1.561094,15.93586,37.13794,0.0902878,0,0.103672,0.155524,0,0.009859,0.796984,0,0,0.037633
50,E14(C),14,2,4,4,6.62,1.63466,18.29663,39.23469,0.08649531,5.58487,0.212911,0.390887,0,0.303673,0.292728,0,0,0
50,E14(C),14,2,4,4,6.62,1.634773,18.30042,39.14223,0.08942382,5.95703,0.360832,0.386983,0,0.30224,0.301227,0,0,0
50,E14(C),14,2,4,4,6.46,1.6295,18.1239,38.78351,0.08757731,5.99218,0.310767,0.38451,0,0.309372,0.293925,0,0,0
50,E14(C),14,2,4,4,6.62,1.63466,18.29663,39.23469,0.08649531,5.58487,0.212911,0.390887,0,0.303673,0.292728,0,0,0
50,E14(C),14,2,4,4,6.62,1.634773,18.30042,39.14223,0.08942382,5.95703,0.360832,0.386983,0,0.30224,0.301227,0,0,0
50,E14(C),14,2,4,4,6.46,1.6295,18.1239,38.78351,0.08757731,5.99218,0.310767,0.38451,0,0.309372,0.293925,0,0,0
30,E12(Zn),12,2,2,4,4.88,1.478064,13.52596,33.52857,0.09192858,0.05964,0.019135,0.057333,0,0.136286,0.806381,0,0,0
30,E12(Zn),12,2,2,4,4.92,1.472474,13.37309,33.24265,0.0915243,0.11001,0.010419,0.069746,0,0.13415,0.796105,0,0,0
46,E10(Ni),10,2,1,6,9.14,1.469236,13.28505,31.45224,0.08837087,3.96474,0,0.387631,0,0.612369,0,0,0,0
80,E12(Zn),12,2,1,2,3.89,1.945925,30.86506,57.59029,0.09424958,0,0,0,0,0.858571,0,0,0,0
26,E8(Fe),8,2,4,10,10.08,1.294722,9.09114,25.63496,0.09167941,11.73151,0.118186,0.043499,0,0.956501,0,0,0,0
81,E13(B),13,1,2,4,6.27,1.831415,25.73053,47.13653,0.08440528,9.49261,0.315338,0.12364,0,0.237568,0,0.586073,0,0.05272
81,E13(B),13,1,2,4,6.22,1.827299,25.55745,47.04932,0.08593693,7.56131,0.376463,0.296685,0,0.103785,0,0.546811,0,0.05272
39,E3(Sc),3,3,2,15,14.3,1.662393,19.24374,39.51379,0.0882432,37.05715,0,0.076763,0,0.923237,0,0,0,0
64,E19(Ln),19,3,2,15,14.26,1.680175,19.8679,40.35077,0.08790786,37.76409,0,0.083435,0,0.916565,0,0,0,0
